0.17187500,0.89062500,0.48437500,0.45312500,0.07812500
0.67187500,0.39062500,0.98437500,0.95312500,0.57812500
0.42187500,0.14062500,0.23437500,0.70312500,0.32812500
0.92187500,0.64062500,0.73437500,0.20312500,0.82812500
0.10937500,0.70312500,0.17187500,0.76562500,0.51562500
0.60937500,0.20312500,0.67187500,0.26562500,0.01562500
0.35937500,0.45312500,0.42187500,0.01562500,0.76562500
0.85937500,0.95312500,0.92187500,0.51562500,0.26562500
0.23437500,0.07812500,0.79687500,0.14062500,0.14062500
0.73437500,0.57812500,0.29687500,0.64062500,0.64062500
0.48437500,0.82812500,0.54687500,0.89062500,0.39062500
0.98437500,0.32812500,0.04687500,0.39062500,0.89062500
0.00781250,0.66406250,0.52343750,0.38281250,0.97656250
0.50781250,0.16406250,0.02343750,0.88281250,0.47656250
0.25781250,0.41406250,0.77343750,0.63281250,0.72656250
0.75781250,0.91406250,0.27343750,0.13281250,0.22656250
0.13281250,0.03906250,0.39843750,0.50781250,0.35156250
0.63281250,0.53906250,0.89843750,0.00781250,0.85156250
0.38281250,0.78906250,0.14843750,0.25781250,0.10156250
0.88281250,0.28906250,0.64843750,0.75781250,0.60156250
0.07031250,0.35156250,0.21093750,0.19531250,0.78906250
0.57031250,0.85156250,0.71093750,0.69531250,0.28906250
0.32031250,0.60156250,0.46093750,0.94531250,0.53906250
0.82031250,0.10156250,0.96093750,0.44531250,0.03906250
0.19531250,0.97656250,0.83593750,0.82031250,0.41406250
0.69531250,0.47656250,0.33593750,0.32031250,0.91406250
0.44531250,0.22656250,0.58593750,0.07031250,0.16406250
0.94531250,0.72656250,0.08593750,0.57031250,0.66406250
0.03906250,0.13281250,0.92968750,0.35156250,0.50781250
0.53906250,0.63281250,0.42968750,0.85156250,0.00781250
0.28906250,0.88281250,0.67968750,0.60156250,0.75781250
0.78906250,0.38281250,0.17968750,0.10156250,0.25781250
0.16406250,0.50781250,0.05468750,0.72656250,0.13281250
0.66406250,0.00781250,0.55468750,0.22656250,0.63281250
0.41406250,0.25781250,0.30468750,0.47656250,0.38281250
0.91406250,0.75781250,0.80468750,0.97656250,0.88281250
0.10156250,0.82031250,0.36718750,0.03906250,0.69531250
0.60156250,0.32031250,0.86718750,0.53906250,0.19531250
0.35156250,0.07031250,0.11718750,0.78906250,0.94531250
0.85156250,0.57031250,0.61718750,0.28906250,0.44531250
0.22656250,0.44531250,0.74218750,0.91406250,0.07031250
0.72656250,0.94531250,0.24218750,0.41406250,0.57031250
0.47656250,0.69531250,0.99218750,0.16406250,0.32031250
0.97656250,0.19531250,0.49218750,0.66406250,0.82031250
0.02343750,0.39843750,0.44531250,0.80468750,0.21093750
0.52343750,0.89843750,0.94531250,0.30468750,0.71093750
0.27343750,0.64843750,0.19531250,0.05468750,0.46093750
0.77343750,0.14843750,0.69531250,0.55468750,0.96093750
0.14843750,0.77343750,0.57031250,0.17968750,0.58593750
0.64843750,0.27343750,0.07031250,0.67968750,0.08593750
0.39843750,0.02343750,0.82031250,0.92968750,0.83593750
0.89843750,0.52343750,0.32031250,0.42968750,0.33593750
0.08593750,0.58593750,0.75781250,0.61718750,0.02343750
0.58593750,0.08593750,0.25781250,0.11718750,0.52343750
0.33593750,0.33593750,0.50781250,0.36718750,0.27343750
0.83593750,0.83593750,0.00781250,0.86718750,0.77343750
0.21093750,0.21093750,0.13281250,0.49218750,0.64843750
0.71093750,0.71093750,0.63281250,0.99218750,0.14843750
0.46093750,0.96093750,0.38281250,0.74218750,0.89843750
0.96093750,0.46093750,0.88281250,0.24218750,0.39843750
0.05468750,0.92968750,0.10156250,0.96093750,0.30468750
0.55468750,0.42968750,0.60156250,0.46093750,0.80468750
0.30468750,0.17968750,0.35156250,0.21093750,0.05468750
0.80468750,0.67968750,0.85156250,0.71093750,0.55468750
0.17968750,0.30468750,0.97656250,0.08593750,0.92968750
0.67968750,0.80468750,0.47656250,0.58593750,0.42968750
0.42968750,0.55468750,0.72656250,0.83593750,0.67968750
0.92968750,0.05468750,0.22656250,0.33593750,0.17968750
0.11718750,0.11718750,0.66406250,0.64843750,0.49218750
0.61718750,0.61718750,0.16406250,0.14843750,0.99218750
0.36718750,0.86718750,0.91406250,0.39843750,0.24218750
0.86718750,0.36718750,0.41406250,0.89843750,0.74218750
0.24218750,0.74218750,0.28906250,0.27343750,0.86718750
0.74218750,0.24218750,0.78906250,0.77343750,0.36718750
0.49218750,0.49218750,0.03906250,0.52343750,0.61718750
0.99218750,0.99218750,0.53906250,0.02343750,0.11718750
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875
0.00195312,0.50195312,0.90820312,0.85742188,0.34570312
0.50195312,0.00195312,0.40820312,0.35742188,0.84570312
0.25195312,0.25195312,0.65820312,0.10742188,0.09570312
0.75195312,0.75195312,0.15820312,0.60742188,0.59570312
0.12695312,0.12695312,0.03320312,0.23242188,0.97070312
0.62695312,0.62695312,0.53320312,0.73242188,0.47070312
0.37695312,0.87695312,0.28320312,0.98242188,0.72070312
0.87695312,0.37695312,0.78320312,0.48242188,0.22070312
0.06445312,0.43945312,0.34570312,0.54492188,0.40820312
0.56445312,0.93945312,0.84570312,0.04492188,0.90820312
0.31445312,0.68945312,0.09570312,0.29492188,0.15820312
0.81445312,0.18945312,0.59570312,0.79492188,0.65820312
0.18945312,0.81445312,0.72070312,0.41992188,0.78320312
0.68945312,0.31445312,0.22070312,0.91992188,0.28320312
0.43945312,0.06445312,0.97070312,0.66992188,0.53320312
0.93945312,0.56445312,0.47070312,0.16992188,0.03320312
0.03320312,0.03320312,0.50195312,0.88867188,0.12695312
0.53320312,0.53320312,0.00195312,0.38867188,0.62695312
0.28320312,0.78320312,0.75195312,0.13867188,0.37695312
0.78320312,0.28320312,0.25195312,0.63867188,0.87695312
0.15820312,0.65820312,0.37695312,0.01367188,0.50195312
0.65820312,0.15820312,0.87695312,0.51367188,0.00195312
0.40820312,0.40820312,0.12695312,0.76367188,0.75195312
0.90820312,0.90820312,0.62695312,0.26367188,0.25195312
0.09570312,0.97070312,0.18945312,0.70117188,0.06445312
0.59570312,0.47070312,0.68945312,0.20117188,0.56445312
0.34570312,0.22070312,0.43945312,0.45117188,0.31445312
0.84570312,0.72070312,0.93945312,0.95117188,0.81445312
0.22070312,0.34570312,0.81445312,0.32617188,0.68945312
0.72070312,0.84570312,0.31445312,0.82617188,0.18945312
0.47070312,0.59570312,0.56445312,0.57617188,0.93945312
0.97070312,0.09570312,0.06445312,0.07617188,0.43945312
0.01757812,0.29882812,0.11132812,0.46679688,0.58007812
0.51757812,0.79882812,0.61132812,0.96679688,0.08007812
0.26757812,0.54882812,0.36132812,0.71679688,0.83007812
0.76757812,0.04882812,0.86132812,0.21679688,0.33007812
0.14257812,0.92382812,0.98632812,0.59179688,0.20507812
0.64257812,0.42382812,0.48632812,0.09179688,0.70507812
0.39257812,0.17382812,0.73632812,0.34179688,0.45507812
0.89257812,0.67382812,0.23632812,0.84179688,0.95507812
0.08007812,0.73632812,0.67382812,0.15429688,0.64257812
0.58007812,0.23632812,0.17382812,0.65429688,0.14257812
0.33007812,0.48632812,0.92382812,0.90429688,0.89257812
0.83007812,0.98632812,0.42382812,0.40429688,0.39257812
0.20507812,0.11132812,0.29882812,0.77929688,0.01757812
0.70507812,0.61132812,0.79882812,0.27929688,0.51757812
0.45507812,0.86132812,0.04882812,0.02929688,0.26757812
0.95507812,0.36132812,0.54882812,0.52929688,0.76757812
0.04882812,0.76757812,0.45507812,0.31054688,0.92382812
0.54882812,0.26757812,0.95507812,0.81054688,0.42382812
0.29882812,0.01757812,0.20507812,0.56054688,0.67382812
0.79882812,0.51757812,0.70507812,0.06054688,0.17382812
0.17382812,0.39257812,0.58007812,0.68554688,0.29882812
0.67382812,0.89257812,0.08007812,0.18554688,0.79882812
0.42382812,0.64257812,0.83007812,0.43554688,0.04882812
0.92382812,0.14257812,0.33007812,0.93554688,0.54882812
0.11132812,0.20507812,0.76757812,0.12304688,0.86132812
0.61132812,0.70507812,0.26757812,0.62304688,0.36132812
0.36132812,0.95507812,0.51757812,0.87304688,0.61132812
0.86132812,0.45507812,0.01757812,0.37304688,0.11132812
0.23632812,0.58007812,0.14257812,0.99804688,0.48632812
0.73632812,0.08007812,0.64257812,0.49804688,0.98632812
0.48632812,0.33007812,0.39257812,0.24804688,0.23632812
0.98632812,0.83007812,0.89257812,0.74804688,0.73632812
0.00976562,0.16601562,0.43164062,0.72460938,0.63476562
0.50976562,0.66601562,0.93164062,0.22460938,0.13476562
0.25976562,0.91601562,0.18164062,0.47460938,0.88476562
0.75976562,0.41601562,0.68164062,0.97460938,0.38476562
0.13476562,0.54101562,0.55664062,0.34960938,0.00976562
0.63476562,0.04101562,0.05664062,0.84960938,0.50976562
0.38476562,0.29101562,0.80664062,0.59960938,0.25976562
0.88476562,0.79101562,0.30664062,0.09960938,0.75976562
0.07226562,0.85351562,0.86914062,0.91210938,0.57226562
0.57226562,0.35351562,0.36914062,0.41210938,0.07226562
0.32226562,0.10351562,0.61914062,0.16210938,0.82226562
0.82226562,0.60351562,0.11914062,0.66210938,0.32226562
0.19726562,0.47851562,0.24414062,0.03710938,0.19726562
0.69726562,0.97851562,0.74414062,0.53710938,0.69726562
0.44726562,0.72851562,0.49414062,0.78710938,0.44726562
0.94726562,0.22851562,0.99414062,0.28710938,0.94726562
0.04101562,0.63476562,0.02539062,0.50585938,0.85351562
0.54101562,0.13476562,0.52539062,0.00585938,0.35351562
0.29101562,0.38476562,0.27539062,0.25585938,0.60351562
0.79101562,0.88476562,0.77539062,0.75585938,0.10351562
0.16601562,0.00976562,0.90039062,0.38085938,0.47851562
0.66601562,0.50976562,0.40039062,0.88085938,0.97851562
0.41601562,0.75976562,0.65039062,0.63085938,0.22851562
0.91601562,0.25976562,0.15039062,0.13085938,0.72851562
0.10351562,0.32226562,0.71289062,0.81835938,0.91601562
0.60351562,0.82226562,0.21289062,0.31835938,0.41601562
0.35351562,0.57226562,0.96289062,0.06835938,0.66601562
0.85351562,0.07226562,0.46289062,0.56835938,0.16601562
0.22851562,0.94726562,0.33789062,0.19335938,0.29101562
0.72851562,0.44726562,0.83789062,0.69335938,0.79101562
0.47851562,0.19726562,0.08789062,0.94335938,0.04101562
0.97851562,0.69726562,0.58789062,0.44335938,0.54101562
0.02539062,0.90039062,0.60351562,0.08398438,0.43164062
0.52539062,0.40039062,0.10351562,0.58398438,0.93164062
0.27539062,0.15039062,0.85351562,0.83398438,0.18164062
0.77539062,0.65039062,0.35351562,0.33398438,0.68164062
0.15039062,0.27539062,0.47851562,0.95898438,0.80664062
0.65039062,0.77539062,0.97851562,0.45898438,0.30664062
0.40039062,0.52539062,0.22851562,0.20898438,0.55664062
0.90039062,0.02539062,0.72851562,0.70898438,0.05664062
0.08789062,0.08789062,0.16601562,0.27148438,0.36914062
0.58789062,0.58789062,0.66601562,0.77148438,0.86914062
0.33789062,0.83789062,0.41601562,0.52148438,0.11914062
0.83789062,0.33789062,0.91601562,0.02148438,0.61914062
0.21289062,0.71289062,0.79101562,0.64648438,0.99414062
0.71289062,0.21289062,0.29101562,0.14648438,0.49414062
0.46289062,0.46289062,0.54101562,0.39648438,0.74414062
0.96289062,0.96289062,0.04101562,0.89648438,0.24414062
0.05664062,0.43164062,0.94726562,0.17773438,0.08789062
0.55664062,0.93164062,0.44726562,0.67773438,0.58789062
0.30664062,0.68164062,0.69726562,0.92773438,0.33789062
0.80664062,0.18164062,0.19726562,0.42773438,0.83789062
0.18164062,0.80664062,0.07226562,0.80273438,0.71289062
0.68164062,0.30664062,0.57226562,0.30273438,0.21289062
0.43164062,0.05664062,0.32226562,0.05273438,0.96289062
0.93164062,0.55664062,0.82226562,0.55273438,0.46289062
0.11914062,0.61914062,0.25976562,0.49023438,0.15039062
0.61914062,0.11914062,0.75976562,0.99023438,0.65039062
0.36914062,0.36914062,0.00976562,0.74023438,0.40039062
0.86914062,0.86914062,0.50976562,0.24023438,0.90039062
0.24414062,0.24414062,0.63476562,0.61523438,0.52539062
0.74414062,0.74414062,0.13476562,0.11523438,0.02539062
0.49414062,0.99414062,0.88476562,0.36523438,0.77539062
0.99414062,0.49414062,0.38476562,0.86523438,0.27539062
0.00585938,0.49804688,0.65429688,0.28320312,0.83398438
0.50585938,0.99804688,0.15429688,0.78320312,0.33398438
0.25585938,0.74804688,0.90429688,0.53320312,0.58398438
0.75585938,0.24804688,0.40429688,0.03320312,0.08398438
0.13085938,0.87304688,0.27929688,0.65820312,0.45898438
0.63085938,0.37304688,0.77929688,0.15820312,0.95898438
0.38085938,0.12304688,0.02929688,0.40820312,0.20898438
0.88085938,0.62304688,0.52929688,0.90820312,0.70898438
0.06835938,0.56054688,0.09179688,0.09570312,0.89648438
0.56835938,0.06054688,0.59179688,0.59570312,0.39648438
0.31835938,0.31054688,0.34179688,0.84570312,0.64648438
0.81835938,0.81054688,0.84179688,0.34570312,0.14648438
0.19335938,0.18554688,0.96679688,0.97070312,0.27148438
0.69335938,0.68554688,0.46679688,0.47070312,0.77148438
0.44335938,0.93554688,0.71679688,0.22070312,0.02148438
0.94335938,0.43554688,0.21679688,0.72070312,0.52148438
0.03710938,0.96679688,0.81054688,0.43945312,0.67773438
0.53710938,0.46679688,0.31054688,0.93945312,0.17773438
0.28710938,0.21679688,0.56054688,0.68945312,0.92773438
0.78710938,0.71679688,0.06054688,0.18945312,0.42773438
0.16210938,0.34179688,0.18554688,0.56445312,0.05273438
0.66210938,0.84179688,0.68554688,0.06445312,0.55273438
0.41210938,0.59179688,0.43554688,0.31445312,0.30273438
0.91210938,0.09179688,0.93554688,0.81445312,0.80273438
0.09960938,0.02929688,0.49804688,0.12695312,0.61523438
0.59960938,0.52929688,0.99804688,0.62695312,0.11523438
0.34960938,0.77929688,0.24804688,0.87695312,0.86523438
0.84960938,0.27929688,0.74804688,0.37695312,0.36523438
0.22460938,0.65429688,0.62304688,0.75195312,0.24023438
0.72460938,0.15429688,0.12304688,0.25195312,0.74023438
0.47460938,0.40429688,0.87304688,0.00195312,0.49023438
0.97460938,0.90429688,0.37304688,0.50195312,0.99023438
0.02148438,0.70117188,0.32617188,0.89257812,0.09960938
0.52148438,0.20117188,0.82617188,0.39257812,0.59960938
0.27148438,0.45117188,0.07617188,0.14257812,0.34960938
0.77148438,0.95117188,0.57617188,0.64257812,0.84960938
0.14648438,0.07617188,0.70117188,0.01757812,0.72460938
0.64648438,0.57617188,0.20117188,0.51757812,0.22460938
0.39648438,0.82617188,0.95117188,0.76757812,0.97460938
0.89648438,0.32617188,0.45117188,0.26757812,0.47460938
0.08398438,0.26367188,0.88867188,0.70507812,0.16210938
0.58398438,0.76367188,0.38867188,0.20507812,0.66210938
0.33398438,0.51367188,0.63867188,0.45507812,0.41210938
0.83398438,0.01367188,0.13867188,0.95507812,0.91210938
0.20898438,0.88867188,0.01367188,0.33007812,0.53710938
0.70898438,0.38867188,0.51367188,0.83007812,0.03710938
0.45898438,0.13867188,0.26367188,0.58007812,0.78710938
0.95898438,0.63867188,0.76367188,0.08007812,0.28710938
0.05273438,0.23242188,0.23242188,0.86132812,0.38085938
0.55273438,0.73242188,0.73242188,0.36132812,0.88085938
0.30273438,0.98242188,0.48242188,0.11132812,0.13085938
0.80273438,0.48242188,0.98242188,0.61132812,0.63085938
0.17773438,0.60742188,0.85742188,0.23632812,0.75585938
0.67773438,0.10742188,0.35742188,0.73632812,0.25585938
0.42773438,0.35742188,0.60742188,0.98632812,0.50585938
0.92773438,0.85742188,0.10742188,0.48632812,0.00585938
0.11523438,0.79492188,0.54492188,0.54882812,0.31835938
0.61523438,0.29492188,0.04492188,0.04882812,0.81835938
0.36523438,0.04492188,0.79492188,0.29882812,0.06835938
0.86523438,0.54492188,0.29492188,0.79882812,0.56835938
0.24023438,0.41992188,0.41992188,0.42382812,0.94335938
0.74023438,0.91992188,0.91992188,0.92382812,0.44335938
0.49023438,0.66992188,0.16992188,0.67382812,0.69335938
0.99023438,0.16992188,0.66992188,0.17382812,0.19335938
0.01367188,0.83398438,0.13085938,0.16601562,0.18554688
0.51367188,0.33398438,0.63085938,0.66601562,0.68554688
0.26367188,0.08398438,0.38085938,0.91601562,0.43554688
0.76367188,0.58398438,0.88085938,0.41601562,0.93554688
0.13867188,0.45898438,0.75585938,0.79101562,0.56054688
0.63867188,0.95898438,0.25585938,0.29101562,0.06054688
0.38867188,0.70898438,0.50585938,0.04101562,0.81054688
0.88867188,0.20898438,0.00585938,0.54101562,0.31054688
0.07617188,0.14648438,0.56835938,0.47851562,0.12304688
0.57617188,0.64648438,0.06835938,0.97851562,0.62304688
0.32617188,0.89648438,0.81835938,0.72851562,0.37304688
0.82617188,0.39648438,0.31835938,0.22851562,0.87304688
0.20117188,0.52148438,0.44335938,0.60351562,0.74804688
0.70117188,0.02148438,0.94335938,0.10351562,0.24804688
0.45117188,0.27148438,0.19335938,0.35351562,0.99804688
0.95117188,0.77148438,0.69335938,0.85351562,0.49804688
0.04492188,0.36523438,0.28710938,0.07226562,0.34179688
0.54492188,0.86523438,0.78710938,0.57226562,0.84179688
